,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0,/hdd/2/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Used Space","Used Space"
10/09/2024 20:34:05,5.46875,9.375,2.34375,1.5625,10.9375,1.5504837,5.20632839,46,53,47,46,45,46,53,3914.17725,3914.17725,3914.17725,3914.17725,3914.17725,3914.17725,23.4254,11.6114111,0,1.45575309,100.363525,26.9659576,8.595741,23.280529,41,607.5,405.000031,1215,6,15,0,0,6144,1212.26172,4931.73828,19.7308216,6.701,0.0087890625,0.0029296875,28,18.3456879,34.45597,0.03377533
10/09/2024 20:34:06,13.28125,8.59375,4.6875,5.46875,5.46875,0,6.25,48,48,49,47,47,46,49,3914.17749,3914.17749,3914.17749,903.2717,3914.17749,3914.17749,25.9480534,14.0728636,0,1.470199,100.363525,26.7946625,8.541138,23.3351326,41,607.5,405.000031,1215,0,13,0,0,6144,1221.68359,4922.31641,19.8841724,6.69400024,0.0107421875,0.00390625,28,18.3456879,34.45597,0.03377533
10/09/2024 20:34:07,8.4615345,1.53846145,6.92307949,0.7692337,6.92307949,4.615384,4.87179756,45,44,45,43,43,44,45,903.271,903.271,802.907532,802.907532,802.907532,802.907532,23.0438347,11.2715521,0,1.3410126,100.363441,26.75541,8.52862549,23.3476448,41,607.5,405.000031,1215,0,13,0,0,6144,1221.68359,4922.31641,19.8841724,4.76500034,0,0,28,18.3456879,34.45597,0.03377533
10/09/2024 20:34:08,10.9375,2.34375,3.90625,1.5625,0.78125,3.90625,3.90625,46,46,47,46,45,46,47,3914.17847,3914.17847,903.272,903.272,903.272,903.272,21.2406521,9.475379,0,1.24252975,100.363556,26.75251,8.527702,23.348568,41,607.5,405.000031,1215,0,13,0,0,6144,1221.12109,4922.879,19.8750172,5.09,0,0,28,18.3456879,34.45597,0.03377533
10/09/2024 20:34:09,10.15625,8.59375,3.90625,1.5625,4.6875,3.90625,5.46875,46,45,46,45,45,46,46,3914.17944,903.2722,903.2722,1304.72656,1706.18079,3914.17944,19.8308468,8.097663,0,1.31098664,100.363579,26.8180847,8.548603,23.3276672,41,607.5,405.000031,1215,9,14,0,0,6144,1219.08984,4924.91,19.8419571,6.22000027,0.01171875,0.0029296875,28,18.3456879,34.45597,0.03377533
10/09/2024 20:34:10,6.153846,6.153846,8.4615345,3.076923,0.7692337,3.076923,4.615384,46,45,46,46,45,45,46,3914.17847,3914.17847,3914.17847,3914.17847,3914.17847,3914.17847,24.03748,12.1811581,0,1.44159281,100.363548,26.8851089,8.569969,23.3063011,41,607.5,405.000031,1215,0,13,0,0,6144,1216.08984,4927.91,19.793129,5.06700039,0.06933594,0.0029296875,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:11,4.6875,7.8125,22.65625,0.78125,3.90625,13.4796619,8.887238,48,47,49,49,48,57,57,3914.17676,3914.17676,3914.17676,3914.17676,3914.17676,3914.17676,31.3943024,19.5540142,0,1.36738718,100.36351,27.0202484,8.613049,23.2632217,41,607.5,405.000031,1215,14,27,35,1,6144,1347.30859,4796.69141,21.92885,8.469001,0.0068359375,0.0009765625,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:12,3.8461566,13.0769253,0,3.88221145,10.76923,6.960225,6.42246628,50,51,51,50,49,50,52,3914.17773,3914.17773,3914.17773,3914.17773,3914.17773,1003.63538,27.1371231,21.34155,0,1.75240362,100.363533,27.0261,8.614914,23.2613564,42,1721.00012,4006.80029,3442.00024,5,4,34,0,6144,1431.44141,4712.55859,23.2982,28.7860012,0.0009765625,0.0029296875,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:13,4.615384,7.03125,0.78125,1.53846145,0,0,2.32772827,45,45,46,44,45,45,46,1204.3623,1204.3623,3914.17749,3914.17749,3914.17749,3914.17749,11.2030764,6.95392466,0,1.2868011,100.363525,27.0509644,8.622837,23.2534332,42,1721.00012,4006.80029,3442.00024,2,2,12,0,6144,1418.94531,4725.05469,23.0948124,29.19,0.0078125,0.0009765625,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:14,0.78125,0,0.78125,0,0,1.5625,0.520831347,44,43,43,42,42,43,44,802.907654,903.2711,802.907654,802.907654,903.2711,802.907654,6.46827555,2.354411,0,1.08512723,100.363457,27.006813,8.608765,23.2675056,43,1721.00012,4006.80029,3442.00024,0,2,10,0,6144,1418.94531,4725.05469,23.0948124,28.847002,0.015625,0.0029296875,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:15,3.1129837,0,0.78125,0.7692337,1.5625,1.5625,1.29807591,48,47,48,47,45,46,48,3914.17871,3914.17871,3914.17871,3914.17871,3010.90674,3914.17871,15.3557138,11.0185509,0,1.51725173,100.363556,27.018837,8.612598,23.2636719,42,1126,4006.80029,2252,1,2,21,0,6144,1404.17969,4739.82031,22.8544865,23.5800018,0.001953125,0,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:16,4.6875,0.78125,0,2.34375,1.5625,0,1.5625,46,44,46,45,44,45,46,3914.1792,3914.1792,3914.1792,3914.1792,3914.1792,3914.1792,13.1504869,8.903555,0,1.23047924,100.363571,27.00393,8.607845,23.268425,42,1126,4006.80029,2252,0,2,21,0,6144,1395.74219,4748.258,22.7171574,23.5880013,0,0.0009765625,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:17,2.34375,0.793647766,0,1.5625,4.6875,0.793647766,1.69684291,51,48,50,53,51,48,53,3914.17822,3914.17822,3914.17822,3914.17822,903.2719,3914.17822,16.1701012,11.8655977,0,1.43190324,100.363548,27.0745773,8.630363,23.2459068,42,1126,4006.80029,2252,2,2,17,0,6144,1406.33984,4737.66,22.8896465,23.458,0,0.0029296875,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:18,0,0,3.90625,0.78125,0,0.7692337,0.90945363,44,43,44,42,43,43,44,3412.35938,3914.17676,3914.17676,3914.17676,3914.17676,3914.17676,12.526185,8.337772,0,1.09962618,100.36351,27.0646744,8.627209,23.2490616,42,898.500061,3802.487,1797.00012,0,2,23,0,6144,1406.33984,4737.66,22.8896465,22.238,0.0048828125,0.0009765625,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:19,1.5625,0.78125,3.90625,0.78125,0.78125,0,1.30208135,44,43,45,43,43,44,45,3914.177,903.2716,903.2716,903.2716,3914.177,3914.177,11.310564,7.12637758,0,1.12862885,100.36351,27.0921555,8.635967,23.240303,42,898.500061,3802.487,1797.00012,0,2,27,0,6144,1399.08984,4744.91,22.7716446,22.291,0.001953125,0,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:20,0,0.7692337,4.615384,0,0,0,0.897437334,45,44,45,44,44,45,45,3914.179,3914.179,3914.179,3914.179,3914.179,3914.179,10.6300955,6.429535,0,1.11390984,100.363564,27.1650848,8.659218,23.2170525,42,797.000061,2999.7002,1594.00012,0,3,22,0,6144,1395.58984,4748.41,22.7146778,17.77,0.0107421875,0.001953125,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:21,0,0.78125,3.125,0,0,0.78125,0.78125,45,44,46,44,44,45,46,3914.17676,3914.17676,802.9081,3914.17676,3914.17676,3010.90527,10.3423576,6.13217354,0,1.20336986,100.36351,26.6193848,8.485268,23.3910027,42,797.000061,2999.7002,1594.00012,2,3,21,0,6144,1404.58984,4739.41,22.8611622,18.142,0.0029296875,0.00390625,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:22,0.78125,2.34375,13.28125,2.34375,1.5625,0,3.38541865,46,46,48,46,45,46,48,3914.178,3914.178,903.271851,1304.726,2107.63428,2107.63428,16.8760471,12.4940243,0,1.6117171,100.363541,26.62201,8.486103,23.3901672,42,797.000061,2999.7002,1594.00012,7,3,27,0,6144,1387.33984,4756.66,22.5804,18.142,0.015625,0.00390625,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:23,0,0,13.8461533,0,0,0,2.30769515,47,46,47,46,45,46,47,3914.17749,3914.17749,3914.17749,3914.17749,3914.17749,3914.17749,17.4360085,11.735816,0,1.53875518,100.363525,26.6308517,8.488922,23.3873482,42,797.000061,810.000061,1594.00012,3,11,28,0,6144,1387.33984,4756.66,22.5804,8.362,0.0009765625,0.0009765625,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:24,0,0,6.153846,0,0,0,1.02564692,44,43,44,43,42,43,45,1304.72522,2107.633,802.907837,1605.81567,1605.81567,1605.81567,12.4520836,5.7393856,0,1.30912054,100.36348,26.6407623,8.492081,23.38419,42,797.000061,810.000061,1594.00012,7,11,23,0,6144,1387.33984,4756.66,22.5804,10.673,0.015625,0.0029296875,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:25,0.7692337,0,7.03125,0,0,0,1.30007863,44,43,43,41,41,42,43,903.2715,903.2715,903.2715,903.2715,903.2715,903.2715,7.82868338,1.2712431,0,1.09018362,100.363495,26.6461945,8.493813,23.3824577,42,797.000061,810.000061,1594.00012,0,10,22,0,6144,1387.40234,4756.59766,22.581419,9.543,0.001953125,0.0009765625,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:26,3.125,3.90625,9.375,4.6875,0.78125,0,3.64583135,48,54,55,47,46,46,55,3914.17944,3914.17944,3914.17944,3914.17944,3914.17944,3914.17944,29.29956,18.1352634,0,1.60973108,100.363571,24.40989,7.780964,24.0953064,42,607.5,405.000031,1215,33,46,37,0,6144,1267.49219,4876.508,20.629755,8.745001,0.3876953,0.001953125,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:27,7.8125,0,24.21875,4.6875,17.1875,1.5625,9.244794,49,49,50,57,48,49,57,3914.17871,3914.17871,3914.17871,3914.17871,3914.17871,3914.17871,35.1204834,23.1902256,0,1.52732933,100.363556,24.3792725,7.771202,24.1050682,41,607.5,405.000031,1215,0,21,33,0,6144,1267.49219,4876.508,20.629755,5.235,0.001953125,0.0009765625,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:28,0,0,2.34375,39.0625,0.78125,0,7.03125,44,44,45,43,43,44,45,3914.17773,3914.17773,1003.63531,1003.63531,1806.54358,3914.17773,22.6125622,10.895853,0,1.05569434,100.363533,24.3305969,7.75568771,24.1205826,41,607.5,405.000031,1215,0,20,29,0,6144,1267.49219,4876.508,20.629755,7.202,0.0009765625,0,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:29,0,0.78125,3.125,0,0,0,0.651043653,45,45,46,45,45,45,46,3914.17773,3914.17773,3914.17773,3914.17773,3914.17773,3914.17773,18.3535423,6.656934,0,1.13482916,100.363533,24.3284378,7.75499725,24.121273,41,607.5,405.000031,1215,5,21,35,2,6144,1267.74219,4876.258,20.6338253,6.873,0.0126953125,0.009765625,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:30,2.34375,2.30768919,5.46875,0,1.5625,0,1.94711685,46,46,46,46,45,46,46,903.2713,903.2713,3914.17554,1204.36169,1605.81567,3914.17554,22.7711334,11.0384226,0,1.270366,100.36348,24.2388535,7.72644424,24.149826,41,607.5,405.000031,1215,7,23,35,2,6144,1267.74219,4876.258,20.6338253,5.894,0.0009765625,0.0009765625,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:31,0,0,3.90625,0.78125,0,3.125,1.30208135,44,42,43,42,42,43,44,903.271667,903.271667,903.271667,903.271667,3914.17725,3613.08667,14.9814243,3.34747219,0,1.030684,100.363518,24.2583542,7.73265839,24.1436119,41,607.5,405.000031,1215,1,21,33,0,6144,1267.74219,4876.258,20.6338253,6.87800026,0.0029296875,0.0009765625,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:32,0.7692337,2.30768919,4.615384,0,0,0.7692337,1.41026378,46,45,47,51,45,51,51,3914.17944,3914.17944,3914.17944,3914.17944,3914.17944,3914.17944,24.0084362,12.2309151,0,1.35057211,100.363579,24.2384949,7.72633,24.14994,41,607.5,405.000031,1215,1,13,0,0,6144,1063.24219,5080.758,17.3053741,4.412,0,0.00390625,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:33,1.5625,0.78125,1.5625,1.5625,0,7.8004837,2.211541,44,42,43,42,43,43,44,903.2706,903.2706,802.9072,3914.17261,3311.99219,2408.72168,17.69935,6.01787233,0,1.13941419,100.3634,24.21598,7.71915054,24.15712,41,607.5,405.000031,1215,0,13,0,0,6144,1063.24219,5080.758,17.3053741,4.27300024,0,0,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:34,3.125,3.125,1.5625,0.78125,3.125,0.78125,2.08333135,44,43,44,43,42,44,44,3914.18213,3613.09131,3312.00024,3914.18213,3914.18213,3914.18213,20.0720024,8.312511,0,1.34179056,100.363647,24.2023087,7.714794,24.1614761,41,607.5,405.000031,1215,0,13,0,0,6144,1063.36719,5080.633,17.30741,4.414,0,0,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:35,2.30768919,3.076923,3.8461566,3.076923,0.7692337,6.153846,3.20513248,43,42,43,42,41,42,44,3914.17676,3914.17676,3914.17676,3914.17676,3914.17676,3613.08618,18.5950718,6.91359425,0,1.12319922,100.36351,24.0756073,7.674404,24.2018661,41,607.5,405.000031,1215,0,13,0,0,6144,1064.42969,5079.57031,17.3247013,4.918,0,0,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:36,2.34375,0,0,0,3.125,2.34375,1.30208135,45,44,46,44,44,45,46,3914.17871,3914.17871,903.272034,903.272034,3914.17871,3914.17871,20.0595932,8.35367,0,1.10002649,100.363556,24.1147537,7.686882,24.1893883,41,607.5,405.000031,1215,0,13,0,0,6144,1064.17969,5079.82031,17.3206329,5.24000025,0,0,28,18.3456879,34.45611,0.03377533
10/09/2024 20:34:37,3.125,2.30768919,2.30768919,1.5625,0,1.5625,1.81090236,44,43,45,43,43,44,44,3914.176,3914.176,3914.176,3914.176,3914.176,3914.176,20.4586868,8.752509,0,1.18979824,100.363487,24.17788,7.70700455,24.1692657,41,607.5,405.000031,1215,0,12,0,0,6144,1064.24219,5079.758,17.32165,4.104,0,0,28,18.3456879,34.45611,0.03377533
