Timestamp,CPU Package Temperature (C),CPU Power Consumption (W),Humidity (%),Water Level,Microphone Decibel Level (dB)
2024-11-21 15:23:54,20.4,0.01,60.4,0.0,-5.79
2024-11-21 15:23:55,20.4,0.01,60.4,0.0,-5.79
2024-11-21 15:23:56,20.4,0.01,60.4,0.0,-5.79
2024-11-21 15:23:57,20.4,0.01,60.4,0.0,-5.79
2024-11-21 15:23:58,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:23:59,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:00,20.4,0.01,60.3,0.0,-5.79
2024-11-21 15:24:01,20.4,0.01,60.3,0.0,-5.79
2024-11-21 15:24:02,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:03,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:04,20.4,0.01,60.3,0.0,-5.79
2024-11-21 15:24:05,20.4,0.01,60.3,0.0,-5.79
2024-11-21 15:24:06,20.4,0.01,60.3,0.0,-5.79
2024-11-21 15:24:07,20.4,0.01,60.3,0.0,-5.79
2024-11-21 15:24:08,20.4,0.01,60.3,0.0,-5.79
2024-11-21 15:24:09,20.4,0.01,60.3,0.0,-5.79
2024-11-21 15:24:10,20.4,0.01,60.3,0.0,-5.79
2024-11-21 15:24:11,20.4,0.01,60.3,0.0,-5.79
2024-11-21 15:24:12,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:13,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:14,20.4,0.01,60.3,0.0,-5.79
2024-11-21 15:24:15,20.4,0.01,60.3,0.0,-5.79
2024-11-21 15:24:16,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:17,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:18,20.4,0.01,60.4,0.0,-5.79
2024-11-21 15:24:19,20.4,0.01,60.4,0.0,-5.79
2024-11-21 15:24:20,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:24:21,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:24:22,20.4,0.01,60.4,0.0,-5.79
2024-11-21 15:24:23,20.4,0.01,60.4,0.0,-5.79
2024-11-21 15:24:24,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:24:25,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:24:26,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:24:27,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:24:28,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:24:29,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:24:30,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:31,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:32,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:33,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:34,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:35,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:36,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:37,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:38,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:39,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:40,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:41,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:42,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:43,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:44,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:45,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:46,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:47,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:48,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:49,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:24:50,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:24:51,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:24:52,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:24:53,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:24:54,20.3,0.01,61.0,0.0,-5.79
2024-11-21 15:24:55,20.3,0.01,61.0,0.0,-5.79
2024-11-21 15:24:56,20.3,0.01,61.4,0.0,-5.79
2024-11-21 15:24:57,20.3,0.01,61.4,0.0,-5.79
2024-11-21 15:24:58,20.3,0.01,61.5,0.0,-5.79
2024-11-21 15:24:59,20.3,0.01,61.5,0.0,-5.79
2024-11-21 15:25:00,20.3,0.01,61.5,0.0,-5.79
2024-11-21 15:25:01,20.3,0.01,61.5,0.0,-5.79
2024-11-21 15:25:02,20.3,0.01,61.4,0.0,-5.79
2024-11-21 15:25:03,20.3,0.01,61.4,0.0,-5.79
2024-11-21 15:25:04,20.3,0.01,61.2,0.0,-5.79
2024-11-21 15:25:05,20.3,0.01,61.2,0.0,-5.79
2024-11-21 15:25:06,20.3,0.01,61.0,0.0,-5.79
2024-11-21 15:25:07,20.3,0.01,61.0,0.0,-5.79
2024-11-21 15:25:08,20.3,0.01,60.9,0.0,-5.79
2024-11-21 15:25:09,20.3,0.01,60.9,0.0,-5.79
2024-11-21 15:25:10,20.3,0.01,60.8,0.0,-5.79
2024-11-21 15:25:11,20.3,0.01,60.8,0.0,-5.79
2024-11-21 15:25:12,20.3,0.01,60.7,0.0,-5.79
2024-11-21 15:25:13,20.3,0.01,60.7,0.0,-5.79
2024-11-21 15:25:14,20.3,0.01,60.6,0.0,-5.79
2024-11-21 15:25:15,20.3,0.01,60.6,0.0,-5.79
